,alpha,delta,u,g,r,i,z,run_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
9115,246.399006771534,18.3396111167744,25.92268,20.23437,18.56674,18.00894,17.65729,4671,6,119,4.575808494285117e+18,GALAXY,0.3179465,4064,55366,550
55198,6.40800294761641,7.20971883096702,19.52649,18.6116,18.21415,18.05992,18.00097,5656,3,58,3.4970985164576927e+18,STAR,-0.0002046697,3106,54738,194
56364,20.313716553103,38.817731687328,18.79731,17.25107,16.69009,16.51786,16.44056,5959,5,14,2.300293280492972e+18,STAR,-0.0003231713,2043,53351,290
938,229.099547136008,33.5972852666518,23.75069,21.99351,20.17637,19.34346,18.9495,3927,4,11,5.309843837619034e+18,GALAXY,0.4428585,4716,55738,363
65339,126.253227810308,28.4073422671802,23.03851,21.19763,21.14957,21.28267,21.15112,3606,5,19,5.016061474164201e+18,QSO,3.172613,4455,55539,645
9812,215.590975224448,49.3527817739681,23.15316,21.32672,20.09324,19.35242,18.89226,3838,6,104,7.596655410972743e+18,GALAXY,0.5099779,6747,56388,759
57347,139.635472142648,49.4282376866035,22.95186,21.90042,21.30454,20.58664,20.20972,2137,1,258,8.214621088996677e+18,QSO,0.7643628,7296,57046,201
90656,242.371206158388,40.2037324878838,24.63467,21.97262,20.5538,19.73278,22.8269,3705,3,262,5.842432982099712e+18,STAR,-8.161203e-05,5189,56074,503
52931,356.547773882428,-0.0753628175749681,17.68781,16.33338,15.7441,15.48844,15.36568,2728,3,390,2.1414924640185487e+18,STAR,-0.000787547,1902,53271,112
5995,242.787946145839,37.6908724234414,19.32525,18.21432,17.82942,17.70532,17.69072,3185,4,14,3.903516226491621e+18,STAR,-0.0002115792,3467,54999,77
89835,212.022626882772,43.5523913157741,20.51613,18.55097,17.46708,16.99281,16.64814,3716,2,167,1.6517095092503447e+18,GALAXY,0.1400666,1467,53115,52
82491,182.717541130032,49.9118877792545,20.42695,18.91083,18.32926,18.10452,18.06039,2964,3,312,3.2865340649069875e+18,STAR,8.342994e-05,2919,54537,117
65156,133.87929076409,32.8898727987249,23.63105,21.95979,21.7991,21.61316,22.34935,3606,5,72,1.1527055192295231e+19,QSO,0.8558512,10238,58155,334
4579,211.242833672824,44.4532414958775,21.04037,20.98707,20.66995,20.2942,20.32813,3699,4,144,9.57368811248552e+18,QSO,1.604422,8503,57519,586
24025,236.079791601889,57.144866928885,26.30999,22.9423,21.26698,20.06667,19.38951,1412,4,336,9.485953968398162e+18,GALAXY,0.6205196,8425,58226,899
73494,199.418234801191,37.1099089562427,21.17242,20.89775,20.79226,20.51068,20.67937,4470,5,93,9.951911321833593e+18,QSO,1.575912,8839,57846,298
90056,140.779730031781,22.6923234335637,17.79873,15.80988,14.82165,14.27392,13.88733,5061,4,182,6.501038521784228e+18,GALAXY,0.03124498,5774,56002,336
17405,186.828236549959,-1.32803502280422,20.01841,19.45146,19.59652,19.49501,19.21138,1140,6,226,4.331383214864357e+18,QSO,2.34268,3847,55588,168
83525,183.069832763562,49.9462538165212,18.24794,16.83805,16.30406,16.12871,16.03539,2964,3,313,3.2583862923915694e+18,STAR,-4.410981e-06,2894,54539,116
20882,35.4373448890027,-3.962616300067,21.79887,20.8457,20.98138,21.13046,20.56825,7865,4,151,4.93949010993246e+18,QSO,2.504784,4387,55534,608
2328,33.7078738591882,7.17839636145552,22.0997,19.58137,18.10003,17.55446,17.16126,5065,5,98,4.954156495115934e+18,GALAXY,0.1953194,4400,55509,716
8147,346.941802278457,11.4592003214446,22.78485,21.00403,20.44008,20.31363,20.31686,7773,2,225,6.929043767803795e+18,QSO,3.356453,6154,56237,930
9405,190.371071741191,34.869685550173,23.25937,22.1771,20.38638,19.38967,18.91704,4552,3,130,4.4711292141465994e+18,GALAXY,0.5345852,3971,55322,657
54102,140.192354865459,56.2140176819851,23.51382,21.48314,20.59963,20.17619,19.99019,1331,3,233,9.22794035603704e+18,STAR,-8.662097e-05,8196,57346,235
21783,251.785887269429,22.7800483315664,25.21429,21.86639,20.7449,19.91964,19.36315,3926,3,187,4.708733129233553e+18,GALAXY,0.5215353,4182,55446,799
92736,197.522699411341,47.3562293179673,21.46072,21.33685,21.29774,20.99738,21.48284,3699,5,78,8.347648521940523e+18,QSO,2.112156,7414,56748,824
35259,140.499724954443,57.0790302128302,20.69475,20.58009,20.31177,20.37446,20.33197,1331,4,237,9.228105282781207e+18,QSO,0.9172469,8196,57346,835
97521,2.69489284472445,7.37962829819723,20.55878,20.08179,19.76638,19.3968,19.27728,5636,3,139,1.2733067170185239e+19,QSO,1.606796,11309,58428,964
84644,160.10087376782,19.2242318649858,23.21982,23.10663,21.15584,18.96946,17.79715,5935,6,290,2.9196248296215286e+18,STAR,0.000221767,2593,54175,605
30672,36.7874519722065,-3.86833347258677,21.96716,21.64074,21.49707,21.55632,21.41455,7865,4,160,8.873337134767166e+18,GALAXY,0.1337817,7881,57282,436
47179,238.129047112295,25.4652295844671,21.87258,20.56746,20.40169,20.36668,20.52894,3900,1,684,4.437376131302447e+18,STAR,-0.0004230913,3941,55321,744
84088,29.5953450215519,-7.31936388716536,26.96664,21.78836,20.17542,18.77621,18.50288,7885,2,78,8.067105104023805e+18,GALAXY,0.6337115,7165,56603,117
3218,14.0287599052754,1.60722290626182,23.22172,21.99689,21.44419,20.93211,20.29373,7712,1,423,1.0615033111015348e+19,QSO,0.8472714,9428,58101,177
67652,6.01555184017485,27.5233827238823,25.09138,21.57016,19.71736,18.83674,18.44933,8103,4,131,7.070850261926042e+18,GALAXY,0.4765781,6280,56570,723
70433,260.011071923002,35.4303540654295,27.21621,21.83696,20.40824,19.32114,18.66131,4011,4,223,5.622994095075252e+18,GALAXY,0.6157784,4994,55739,909
70277,246.612870033435,12.4886622267732,26.54828,22.23364,20.2109,19.32621,18.77652,4678,3,302,4.5780517741923103e+18,GALAXY,0.4809908,4066,55444,519
32032,39.0897204444963,25.531538788396,17.47087,15.98498,15.29588,15.00965,14.85811,5817,2,126,2.6785310597793976e+18,STAR,-0.0002094423,2379,53762,55
20970,325.473302211146,-2.55954120774203,24.76632,22.60835,21.03072,19.89436,19.45155,7778,2,86,4.937079709223901e+18,GALAXY,0.5518528,4385,55752,31
5994,355.406377004569,8.92072382451125,19.06518,17.51967,16.8359,16.54519,16.38437,7880,1,12,2.95227207728709e+18,STAR,-8.567289e-05,2622,54095,591
10172,14.0796268643413,0.991609864010034,19.79933,18.38365,17.89749,17.76444,17.67194,4263,6,210,3.5039011959724846e+18,STAR,0.0002187082,3112,54802,366
60643,1.1103259188514,-10.1015794191284,23.86932,22.46841,21.1391,19.81494,19.64105,1740,3,29,8.069342060447291e+18,GALAXY,0.5452162,7167,56604,63
4207,242.496730629321,37.8075276751998,20.41779,20.29264,20.2078,19.9683,20.4048,3185,4,13,1.2084449314954564e+19,QSO,1.544978,10733,58244,602
68463,123.627627211583,29.9897150792979,22.30441,20.86442,20.54394,20.37193,20.324,2961,4,67,1.2004462866248e+19,STAR,0.0003075627,10662,58158,429
46181,178.263705528591,-1.34933870427789,21.62831,21.12842,20.93496,20.90581,20.69254,1140,6,169,4.267426266368727e+18,QSO,2.561976,3790,55208,966
97372,213.692635631152,52.1582173678703,24.83117,20.96141,19.20331,18.60428,18.20917,3180,5,65,7.562795125912656e+18,GALAXY,0.3577893,6717,56397,456
76714,138.413920567855,7.39138060976111,18.68227,18.53514,18.30362,18.05678,18.07587,3031,5,123,1.3444380586945024e+18,QSO,1.776507,1194,52703,413
59905,137.326919694747,51.4212420744305,23.18713,21.16214,19.30709,18.68783,18.33521,2074,2,122,6.453887620330314e+18,GALAXY,0.3275785,5732,56326,834
31383,181.280377489319,39.5849927041931,16.84299,15.27994,14.7362,14.5539,14.46252,3900,3,356,2.760781958219852e+18,STAR,-0.000171973,2452,54178,274
23540,167.09779581597,43.514891880076,19.43188,19.68676,19.41967,19.35232,19.41215,3813,3,141,9.41257502327599e+18,QSO,1.227899,8360,57452,188
72970,188.467561637738,6.78460801103618,21.84944,21.03752,21.00883,21.0776,20.77395,3841,2,157,5.442762972777961e+18,STAR,-0.0001395205,4834,55685,592
73242,242.531033566764,22.3302920323307,23.46126,22.24162,20.7007,19.76683,19.262,4520,3,43,4.42389199581219e+18,GALAXY,0.4883829,3929,55335,841
57617,123.352490627281,25.4819944407164,22.66833,22.98425,21.48106,20.08624,19.68474,3560,4,102,5.024945533636336e+18,GALAXY,0.6677873,4463,55868,197
23077,136.30751524475,2.21772432214956,18.96219,18.03603,17.73811,17.59754,17.51903,2125,1,116,6.373149101575639e+17,STAR,0.0005799407,566,52238,202
91182,217.126031174352,6.35409041078372,24.37636,21.39131,19.85313,19.04982,18.54204,3910,3,46,5.471958580008868e+18,STAR,-0.0001371535,4860,55691,309
33047,157.188018521822,-2.54825141224204,25.07236,21.78794,20.24067,19.45811,19.32712,1241,3,126,4.2616475092215613e+18,GALAXY,0.4444223,3785,55273,423
74278,352.445382392836,26.9546270100772,22.43572,21.65426,21.44789,20.83802,21.58179,8103,4,51,8.6707856536956e+18,STAR,-7.883689e-05,7701,57356,838
25417,139.230151555819,46.830058745154,19.38215,18.21522,17.50669,17.14729,16.84724,2863,2,111,1.0122038514171514e+18,GALAXY,0.1625744,899,52620,72
43178,127.422301739109,11.7422967329126,26.38284,22.13233,20.46202,19.42042,18.96586,5194,2,91,5.074562090251082e+18,GALAXY,0.5492642,4507,55564,477
43620,223.655241714195,53.8638462349744,21.05738,20.7353,20.64307,20.59397,20.43764,3225,4,95,7.565158800917027e+18,QSO,2.073138,6719,56390,863
29522,239.27009156052,15.8494090121457,24.63716,22.59936,20.8965,19.95231,19.58108,4670,1,279,4.415896896977263e+18,GALAXY,0.4912021,3922,55333,427
61919,114.554173013005,23.7966733488829,22.75013,22.58412,20.56977,19.64773,19.0252,2830,4,22,9.649655282191832e+17,GALAXY,0.5563802,857,52314,252
52155,335.287723142344,0.923115497363324,22.57696,22.28352,21.9113,21.67833,21.41657,7717,1,164,1.0322316451974e+19,QSO,1.181425,9168,58067,240
66879,131.917150790344,45.2317147119315,24.42126,22.07225,20.73031,19.8192,19.59138,2243,2,108,8.249570434921814e+18,STAR,-0.0001084219,7327,56715,370
50863,183.007429421036,22.233654399483,20.34796,18.38674,17.30921,16.87476,16.49415,5194,3,451,2.97690856138214e+18,GALAXY,0.1309179,2644,54210,106
56262,132.583800933759,10.984934503247,21.52382,20.88222,21.05763,21.08501,20.63779,5972,4,115,5.957303082891368e+18,STAR,0.0001044029,5291,55947,606
5748,127.5053940641,52.2976859931781,24.43199,21.63165,20.20322,20.70123,18.83092,1402,3,153,8.220195882794243e+18,STAR,4.821689e-05,7301,56746,2
24359,117.143943174949,21.703102150334,25.52832,22.33033,20.68698,19.77362,19.33072,3605,5,52,5.036243560686705e+18,GALAXY,0.4680707,4473,55589,339
85217,214.8576532909,-1.33217988801697,26.6925,22.59245,21.17365,19.94439,19.29305,2334,5,127,4.539792615974132e+18,STAR,9.153414e-05,4032,55333,597
76892,13.8989369056611,29.2419965756591,24.23217,23.98495,22.06147,20.92305,19.68511,8105,2,36,8.693164838556555e+18,GALAXY,0.8112407,7721,57360,333
25771,200.809829650775,7.05411598158264,26.53957,23.07986,21.12435,19.90809,19.37971,3230,3,22,6.112577489892301e+18,GALAXY,0.6296463,5429,55979,243
9146,55.7446875407506,0.779633063663553,23.62817,20.67685,18.96261,18.29312,17.92397,4849,5,827,2.971374717782485e+18,GALAXY,0.3191457,2639,54116,454
29065,20.0465835621249,0.605179240626665,24.14518,21.90229,20.45114,19.48486,19.03949,4263,5,249,8.850766909811217e+18,STAR,-3.674946e-05,7861,57281,246
12743,119.478596319089,44.1397904924239,21.8054,21.90604,20.66296,19.82704,19.36386,1402,2,88,4.1468606938352415e+18,GALAXY,0.674768,3683,55245,623
74611,212.895679614844,15.8030008012304,19.28265,18.11006,17.65416,17.45708,17.43484,5322,4,23,3.0907316547092746e+18,STAR,-0.0003873473,2745,54231,496
64529,48.8247602534781,-8.16699942197067,19.44393,18.43291,18.1162,17.98857,17.95942,1045,1,98,3.5871724350798316e+18,STAR,-0.0009960067,3186,54853,201
2113,333.851425970025,19.4184390864792,22.67107,20.92133,19.47741,18.94877,18.79562,8102,3,64,8.527838140073006e+18,GALAXY,0.2454504,7574,56945,990
70186,42.3780083290417,0.427599458377349,25.44279,21.58155,20.09847,19.14135,18.63747,4136,5,101,1.2037387764724142e+18,STAR,-0.0001132893,1069,52590,552
2310,161.861705520695,22.4483917071702,22.165,21.07836,20.69002,20.28539,20.07064,5137,2,320,7.236298995177643e+18,QSO,1.563169,6427,56328,510
86331,242.568433332836,48.1309517608635,24.24714,21.7256,20.006,19.19835,18.85493,1345,2,591,7.115700988527532e+18,GALAXY,0.4478653,6320,56453,49
95649,30.5195717016216,28.0742763324976,23.48185,22.9852,21.07368,19.99344,19.42798,8097,5,51,7.059621769322453e+18,GALAXY,0.5268254,6270,56273,834
94639,197.592858107165,49.0961186823025,25.0709,21.92163,20.59297,19.80739,19.55858,3650,3,64,8.368946618939233e+18,STAR,7.267074e-06,7433,57166,482
18173,212.129268353196,39.8082701113,24.73506,22.96186,20.94653,19.78184,19.42482,3919,5,64,5.304364421405235e+18,GALAXY,0.6032609,4711,55737,909
14315,129.496761102794,18.1109206651994,24.7513,21.54739,21.20366,21.12482,20.88231,5061,4,105,5.054168073382417e+18,QSO,2.616768,4489,55545,12
99881,253.262088824553,30.8570605758786,17.00668,15.81964,15.4351,15.30027,15.27628,3187,5,194,1.5122284823550628e+18,STAR,-0.0001248776,1343,52790,527
61614,151.824391255374,57.3291743550555,22.49035,22.02525,20.58269,19.66042,19.05299,2074,2,191,7.978268963468761e+18,GALAXY,0.5874552,7086,56658,517
29874,11.8611656412592,11.7908836930842,22.34857,21.82391,21.79417,21.47337,21.04479,7773,2,388,6.986435525155772e+18,QSO,1.683005,6205,56187,824
27550,240.472346016689,14.9630116009061,21.95508,22.53669,20.78017,19.53068,19.0062,5323,4,81,4.4158254287214566e+18,GALAXY,0.6218479,3922,55333,167
6996,3.88885989312416,26.8326393455037,24.83283,23.49124,21.54998,19.98981,19.15857,8103,2,119,8.662745200089913e+18,STAR,4.038383e-06,7694,57359,259
18844,157.498858512194,5.48018947638813,18.58766,16.71695,15.85681,15.47808,15.15884,2986,1,259,1.1248452445384477e+18,GALAXY,0.05584054,999,52636,259
85232,20.0983210247349,28.1534584541945,22.76753,20.87958,19.12292,18.46296,18.05765,4800,2,110,7.049423248313047e+18,GALAXY,0.3248239,6261,56219,596
51890,326.544987725788,-8.6698240831256,21.067,19.20506,18.15567,17.68443,17.40232,1737,2,129,1.3263464215399895e+18,GALAXY,0.1383641,1178,52825,132
32603,330.001050359245,2.78813510556478,20.35901,20.31932,20.01334,19.70042,19.60056,7712,5,129,1.27633293036112e+19,QSO,1.966951,11336,58429,465
43425,204.411389946388,45.5970141198001,23.5442,22.1052,20.71857,19.7882,19.49706,3699,3,111,7.462617796352171e+18,GALAXY,0.5958216,6628,56366,557
29537,221.53401529662,41.3363670436746,22.20703,20.42502,18.77208,18.19443,17.77539,3699,4,199,5.823391914557464e+18,GALAXY,0.3414305,5172,56071,864
33494,25.9522990800529,7.58087665210232,21.15358,19.17872,17.7711,17.20853,16.87355,5065,5,46,5.102695019309193e+18,GALAXY,0.2117058,4532,55559,424
64219,212.288449721843,6.0968280651451,22.06286,20.03257,19.61855,19.42649,19.31016,3910,2,14,5.474231270442818e+18,QSO,3.107556,4862,55685,385
67623,209.665252540506,56.9696521051605,21.90132,19.67354,17.96597,17.39133,17.03813,3225,2,38,1.3049818084834284e+18,GALAXY,0.3138859,1159,52669,232
59410,242.08339009071,40.4131231590093,22.40549,21.9265,20.59896,19.58856,19.20422,3705,3,260,6.813977949378992e+18,GALAXY,0.5925791,6052,56092,115
20016,354.704022109546,15.9068407907839,21.52555,20.11453,19.54531,19.36161,19.26268,1739,6,269,2.13366971317829e+18,STAR,-0.0006905562,1895,53242,325
29556,153.601120140115,-0.850302284584197,24.44644,23.35506,21.42958,20.37701,19.86934,756,1,252,4.3122310964631526e+18,GALAXY,0.630204,3830,55574,125
72280,355.813791440347,24.0773672548287,20.31804,20.15442,19.97356,19.63363,19.72974,7708,2,180,8.557065908572674e+18,QSO,1.692925,7600,56984,824
65925,168.570745776714,28.558273623477,16.74684,14.8372,13.98411,13.58241,13.2994,5061,3,353,2.4939260816528773e+18,GALAXY,0.03437866,2215,53793,210
7441,20.881520787202,30.4523091368384,21.62734,21.81567,21.45078,21.31765,20.75288,8112,1,60,8.700084353395612e+18,QSO,1.182716,7727,58152,930
94441,186.20781464663,5.13221145213577,19.05743,18.73816,18.37192,18.29542,18.34734,2247,4,170,3.242727322163374e+18,QSO,1.124516,2880,54509,493
90068,152.803840533664,48.4029741176076,26.11304,21.76883,19.83512,18.98966,18.45167,2830,5,282,7.499667489917525e+18,GALAXY,0.4668789,6661,56366,175
58056,190.128513931491,19.6889994129723,19.18807,18.13024,17.72097,17.49955,17.49715,5314,3,88,2.9431865443048755e+18,GALAXY,0.03137636,2614,54481,306
37957,252.637032948223,47.9108634195261,19.90601,18.85543,18.69721,18.64794,18.59442,4679,5,137,7.113443961554097e+18,STAR,-0.0009807337,6318,56186,30
91586,224.734345987661,30.283904661887,22.71717,22.27874,20.49871,19.21184,18.53951,4010,3,78,4.362904835085064e+18,GALAXY,0.6654251,3875,55364,155
60949,123.491700112668,38.5439322897369,21.95879,22.03342,21.97411,21.72163,21.83519,2822,6,128,1.0539667635473504e+19,QSO,2.00781,9361,58055,431
96768,12.5009414965337,0.684027860979174,22.94834,22.01338,20.52486,19.49462,18.89468,4128,5,206,4.754916465974729e+18,QSO,0.7132609,4223,55451,877
39607,158.702379429922,17.7300557476171,22.47423,21.62938,20.26163,19.49484,19.25709,5935,3,280,6.625998843485116e+18,GALAXY,0.5020167,5885,56036,283
44856,224.878589498314,53.3879724459807,18.82554,18.61119,18.33647,18.25632,17.74259,3225,4,101,1.3106794778224497e+18,QSO,0.2814417,1164,52674,480
5065,139.807140980281,46.523263036489,23.48864,23.35209,21.61262,20.41925,19.61151,2831,1,16,8.236116535263123e+18,GALAXY,0.7602435,7315,56685,577
35707,320.632091798169,4.70897461189521,22.30318,20.7742,20.53414,20.38122,20.04557,5655,2,94,4.5905534948855214e+18,QSO,2.680505,4077,55361,944
51185,119.732485508267,12.1337728653927,23.06677,22.05221,20.52954,19.5964,19.16072,5112,3,63,5.0733551014288e+18,GALAXY,0.4761557,4506,55568,182
75888,243.807505393087,31.8778938558859,19.12699,18.10086,17.73779,17.5207,18.11631,3958,4,97,1.5988807248348713e+18,GALAXY,0.05071813,1420,53146,374
15975,341.894849154367,14.050576094583,24.92463,22.32488,21.10658,20.08227,19.70782,2566,4,191,5.680352050699064e+18,GALAXY,0.5624804,5045,56181,680
82549,157.77472849736,55.8029383366034,19.9917,18.94751,18.53609,18.37136,18.28442,2243,1,237,3.5771223487106007e+18,STAR,-0.0004836069,3177,54833,503
9119,6.69419475944392,11.9264730597266,20.22984,18.1873,17.02423,16.46012,16.13607,7773,2,354,6.969378801659959e+18,QSO,0.1847202,6190,56210,212
53681,333.19788445188,11.295607649883,21.31403,20.33981,18.59774,17.99544,17.50389,7777,5,148,5.704006936611281e+18,QSO,0.3340384,5066,55749,720
33056,357.304686512014,3.30086154023579,21.50393,21.1143,21.01605,21.1,20.95195,7712,5,311,4.817787366440984e+18,STAR,-3.236657e-05,4279,55508,224
94285,19.2049842071314,0.255730487863817,22.21282,22.39969,21.68927,21.52419,20.83603,4858,4,483,9.896816710207689e+18,GALAXY,0.5103106,8790,57363,569
22509,132.134437802529,62.4482985826426,20.96637,19.5097,18.88753,18.55708,18.37051,4294,4,171,3.6975323422110264e+18,STAR,-0.000945985,3284,54907,280
33561,119.455504621867,22.4535305048898,21.65739,21.25917,21.44617,21.91378,22.98473,3605,3,66,1.2511248945618639e+19,GALAXY,0.0184067,11112,58428,906
14856,323.501990863183,2.100022037068,21.11289,22.21157,21.48517,22.11709,21.49044,7712,4,86,1.0316785633205705e+19,GALAXY,0.08150761,9163,58043,599
9459,186.167742679488,52.2569714994745,24.6144,22.64918,21.21907,20.0591,19.64127,2830,3,425,7.515586220086547e+18,GALAXY,0.5156542,6675,56415,743
3308,353.558192214966,25.8427538383481,21.98005,21.67045,21.37601,21.37836,20.88312,8103,1,57,8.670562452835162e+18,QSO,0.9958825,7701,57356,26
88028,256.410781203728,41.2863412631737,22.93402,19.89559,18.05721,17.40058,16.95296,4011,4,180,6.826583025658385e+18,GALAXY,0.3857215,6063,56098,916
94308,211.184075984669,5.49622776968998,18.18787,16.73391,16.14467,15.79701,15.59706,3841,1,308,6.553760346732237e+17,GALAXY,0.05400079,582,52045,372
47088,224.200544274457,47.9113720829681,23.95362,22.09629,20.45883,19.35982,18.94204,3177,4,113,7.579560753637905e+18,GALAXY,0.5876788,6732,56370,9
90983,189.895971242677,30.7566252030201,22.28877,20.03727,18.29501,17.66599,17.27189,4649,6,54,2.518749481382472e+18,GALAXY,0.3634586,2237,53828,405
